Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,anomaly
2022/09/01 00:10,20,80033ADF0,20,80033ADF0,37729.98,US Dollar,37729.98,US Dollar,Reinvestment,0,1
2022/09/01 00:28,20,80033ADF0,20,80033ADF0,19.28,US Dollar,19.28,US Dollar,Reinvestment,0,1
2022/09/01 00:10,2310,800333570,1208,80033B200,27726.21,US Dollar,27726.21,US Dollar,Cheque,0,1
2022/09/01 00:23,1208,80033B200,1208,80033B200,22.9,US Dollar,22.9,US Dollar,Reinvestment,0,1
2022/09/01 00:04,214,80033B590,214,80033B590,5.9,US Dollar,5.9,US Dollar,Reinvestment,0,1
2022/09/01 00:07,1208,80033B9A0,1208,80033B9A0,68370.82,US Dollar,68370.82,US Dollar,Reinvestment,0,1
2022/09/01 00:09,1208,80033CA00,1208,80033CA00,31117.23,US Dollar,31117.23,US Dollar,Reinvestment,0,1
2022/09/01 00:15,2310,80033C4D0,2310,80033C4D0,2811.32,US Dollar,2811.32,US Dollar,Reinvestment,0,1
2022/09/01 00:16,3524,80033D000,214,80033C430,477.22,US Dollar,477.22,US Dollar,Cheque,0,1
2022/09/01 00:17,0,80033E270,0,80033E270,11.78,US Dollar,11.78,US Dollar,Reinvestment,0,1
2022/09/01 00:23,20,80033E2C0,20,80033E2C0,14.31,US Dollar,14.31,US Dollar,Reinvestment,0,1
2022/09/01 00:20,20,80033F1A0,20,80033F1A0,14630.45,US Dollar,14630.45,US Dollar,Reinvestment,0,1
2022/09/01 00:23,1208,800228720,20,80033E020,266221.48,US Dollar,266221.48,US Dollar,Cheque,0,1
2022/09/01 00:04,1208,800228720,20,80033E020,27240.05,US Dollar,27240.05,US Dollar,Credit Card,0,1
2022/09/01 00:15,1208,800228720,20,80033E020,176652.6,US Dollar,176652.6,US Dollar,Cash,0,1
2022/09/01 00:10,2310,80033FE50,2310,80033FE50,4.12,US Dollar,4.12,US Dollar,Reinvestment,0,1
2022/09/01 00:18,0,8001D2C50,214,800340230,2640.32,US Dollar,2640.32,US Dollar,Cheque,0,1
2022/09/01 00:12,0,8001D2C50,214,800340230,2233.57,US Dollar,2233.57,US Dollar,Credit Card,0,1
2022/09/01 00:26,70,100428660,214,800340230,1535976.39,US Dollar,1535976.39,US Dollar,Cheque,0,1
2022/09/01 00:14,70,100428660,214,800340230,5508.83,US Dollar,5508.83,US Dollar,Credit Card,0,1
2022/09/01 00:27,70,100428660,214,800340230,19192.55,US Dollar,19192.55,US Dollar,Cash,0,1
2022/09/01 00:25,214,8003405D0,214,8003405D0,606963.32,US Dollar,606963.32,US Dollar,Reinvestment,0,1
2022/09/01 00:13,214,8003405D0,214,8003405D0,13.61,US Dollar,13.61,US Dollar,Reinvestment,0,1
2022/09/01 00:02,1208,800340DB0,1208,800340DB0,20.75,US Dollar,20.75,US Dollar,Reinvestment,0,1
2022/09/01 00:03,2310,800340BC0,2310,800340BC0,2271.99,US Dollar,2271.99,US Dollar,Reinvestment,0,1
2022/09/01 00:14,2310,800340BC0,2310,800340BC0,12.29,US Dollar,12.29,US Dollar,Reinvestment,0,1
2022/09/01 00:16,2310,80032E720,2310,80032E720,4689.16,US Dollar,4689.16,US Dollar,Reinvestment,0,1
2022/09/01 00:20,3428,800338C00,3428,800338C00,9584.82,US Dollar,9584.82,US Dollar,Reinvestment,0,1
2022/09/01 00:15,1208,800338D40,1208,800338D40,13912.91,US Dollar,13912.91,US Dollar,Reinvestment,0,1
2022/09/01 00:13,11,80033A6B0,11,80033A6B0,863.33,US Dollar,863.33,US Dollar,Reinvestment,0,1
2022/09/01 00:15,0,80033AC00,0,80033AC00,8001.61,US Dollar,8001.61,US Dollar,Reinvestment,0,1
2022/09/01 00:24,3555,80033BD50,0,80033C1F0,0.01,US Dollar,0.01,US Dollar,Cheque,0,1
2022/09/01 00:19,1208,80033D910,1208,80033D910,2949.56,US Dollar,2949.56,US Dollar,Reinvestment,0,1
2022/09/01 00:08,3414,80033D960,3414,80033D960,3650.76,US Dollar,3650.76,US Dollar,Reinvestment,0,1
2022/09/01 00:08,3558,80033DA00,3558,80033DA00,14194.69,US Dollar,14194.69,US Dollar,Reinvestment,0,1
2022/09/01 00:18,3305,80033DD50,3305,80033DD50,245.21,US Dollar,245.21,US Dollar,Reinvestment,0,1
2022/09/01 00:05,20,80033DDF0,20,80033DDF0,5507.89,US Dollar,5507.89,US Dollar,Reinvestment,0,1
2022/09/01 00:02,544,80033F410,544,80033F410,25725.35,US Dollar,25725.35,US Dollar,Reinvestment,0,1
2022/09/01 00:22,3560,800340890,3560,800340890,2100.05,US Dollar,2100.05,US Dollar,Reinvestment,0,1
2022/09/01 00:01,3202,800341CE0,3202,800341CE0,1686.92,US Dollar,1686.92,US Dollar,Reinvestment,0,1
2022/09/01 00:05,0,800332C70,0,800332C70,11.02,US Dollar,11.02,US Dollar,Reinvestment,0,1
2022/09/01 00:03,20,800336660,20,800336660,10.11,US Dollar,10.11,US Dollar,Reinvestment,0,1
2022/09/01 00:10,1208,800338D40,1208,800338D40,13.23,US Dollar,13.23,US Dollar,Reinvestment,0,1
2022/09/01 00:13,0,80033AC00,0,80033AC00,17.06,US Dollar,17.06,US Dollar,Reinvestment,0,1
2022/09/01 00:08,544,80033F410,544,80033F410,23.45,US Dollar,23.45,US Dollar,Reinvestment,0,1
2022/09/01 00:06,214,800343C20,214,800343C20,19891.99,US Dollar,19891.99,US Dollar,Reinvestment,0,1
2022/09/01 00:02,0,80032C190,0,80032C190,5116.84,US Dollar,5116.84,US Dollar,Reinvestment,0,1
2022/09/01 00:03,2310,80032AA10,2310,80032AA10,21.75,US Dollar,21.75,US Dollar,Reinvestment,0,1
2022/09/01 00:11,0,80032C190,0,80032C190,7.14,US Dollar,7.14,US Dollar,Reinvestment,0,1
2022/09/01 00:03,214,80032C230,214,80032C230,19.06,US Dollar,19.06,US Dollar,Reinvestment,0,1
2022/09/01 00:28,0,800343840,0,800343840,21.5,US Dollar,21.5,US Dollar,Reinvestment,0,1
2022/09/01 00:18,20,800329E50,20,800329E50,709485.3,US Dollar,709485.3,US Dollar,Reinvestment,0,1
2022/09/01 00:28,20,8001D5AD0,2310,800344B60,138779.69,US Dollar,138779.69,US Dollar,Cheque,0,1
2022/09/01 00:07,0,8001D2C50,0,800344F00,2290.01,US Dollar,2290.01,US Dollar,Cheque,0,1
2022/09/01 00:29,0,8001D2C50,0,800344F00,1636.51,US Dollar,1636.51,US Dollar,Credit Card,0,1
2022/09/01 00:21,544,800345240,544,800345240,65852.46,US Dollar,65852.46,US Dollar,Reinvestment,0,1
2022/09/01 00:12,3564,8003452E0,544,800345240,22433.7,US Dollar,22433.7,US Dollar,ACH,0,1
2022/09/01 00:17,20,80017B270,544,800345240,99920.05,US Dollar,99920.05,US Dollar,Cheque,0,1
2022/09/01 00:16,20,80017B270,544,800345240,250908.69,US Dollar,250908.69,US Dollar,Cash,0,1
2022/09/01 00:05,20,800346820,20,800346820,21.05,US Dollar,21.05,US Dollar,Reinvestment,0,1
2022/09/01 00:06,0,800071D00,1208,800346CD0,18595.37,US Dollar,18595.37,US Dollar,Cheque,0,1
2022/09/01 00:02,0,800071D00,1208,800346CD0,38180.67,US Dollar,38180.67,US Dollar,Cash,0,1
2022/09/01 00:28,11,800348670,11,800348670,97590.9,US Dollar,97590.9,US Dollar,Reinvestment,0,1
2022/09/01 00:14,3361,800348AB0,3361,800348AB0,6292.72,US Dollar,6292.72,US Dollar,Reinvestment,0,1
2022/09/01 00:18,20,8000703B0,214,800348A60,3377.22,US Dollar,3377.22,US Dollar,Cheque,0,1
